### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,826,845,21.2624,0,255,0,0,100,1,1
1,230,500,128.289,0,255,0,0,100,1,1
2,346,661,29.065,0,255,0,0,100,1,1
3,367,827,-25.6887,0,255,0,0,100,1,1
4,420,889,22.1495,0,255,0,0,100,1,1
5,312,778,-58.7817,0,255,0,0,100,1,1
6,536,785,-37.8833,0,255,0,0,100,1,1
7,105,536,-122.307,0,255,0,0,100,1,1
8,752,902,83.4195,0,255,0,0,100,1,1
9,733,117,8.06758,0,255,0,0,100,1,1
10,584,886,165.741,0,255,0,0,100,1,1
11,556,402,84.1936,0,255,0,0,100,1,1
12,469,141,91.0671,0,255,0,0,100,1,1
13,339,289,-172.528,0,255,0,0,100,1,1
14,320,833,75.5678,0,255,0,0,100,1,1
15,486,185,75.3016,0,255,0,0,100,1,1
16,236,847,163.713,0,255,0,0,100,1,1
17,331,65,130.937,0,255,0,0,100,1,1
18,528,405,-160.782,0,255,0,0,100,1,1
19,490,541,-108.678,0,255,0,0,100,1,1
20,534,351,43.5522,0,255,0,0,100,1,1
21,416,360,50.0491,0,255,0,0,100,1,1
22,844,590,89.4579,0,255,0,0,100,1,1
23,892,502,69.488,0,255,0,0,100,1,1
24,775,514,-85.4318,0,255,0,0,100,1,1
25,60,489,69.3186,0,255,0,0,100,1,1
26,330,881,117.457,0,255,0,0,100,1,1
27,778,744,-150.953,0,255,0,0,100,1,1
28,674,760,25.6817,0,255,0,0,100,1,1
29,148,747,-1.26743,0,255,0,0,100,1,1
30,342,110,47.5184,0,255,0,0,100,1,1
31,101,440,39.2595,0,255,0,0,100,1,1
32,332,75,-83.5776,0,255,0,0,100,1,1
33,809,329,15.4759,0,255,0,0,100,1,1
34,286,890,167.177,0,255,0,0,100,1,1
35,425,738,57.5512,0,255,0,0,100,1,1
36,721,556,95.6011,0,255,0,0,100,1,1
37,318,162,159.917,0,255,0,0,100,1,1
38,335,796,-67.9702,0,255,0,0,100,1,1
39,410,492,-131.723,0,255,0,0,100,1,1
40,282,370,-145.34,0,255,0,0,100,1,1
41,286,548,-32.708,0,255,0,0,100,1,1
42,959,431,33.0579,0,255,0,0,100,1,1
43,343,897,82.5224,0,255,0,0,100,1,1
44,470,346,-95.4674,0,255,0,0,100,1,1
45,196,601,-3.31512,0,255,0,0,100,1,1
46,97,703,-160.039,0,255,0,0,100,1,1
47,589,942,-15.2616,0,255,0,0,100,1,1
48,267,888,-137.963,0,255,0,0,100,1,1
49,458,98,-149.795,0,255,0,0,100,1,1
50,322,609,113.089,0,255,0,0,100,1,1
51,578,305,-115.81,0,255,0,0,100,1,1
52,46,619,-6.97852,0,255,0,0,100,1,1
53,406,582,72.8551,0,255,0,0,100,1,1
54,872,409,39.1253,0,255,0,0,100,1,1
55,409,568,93.1675,0,255,0,0,100,1,1
56,179,493,-140.926,0,255,0,0,100,1,1
57,251,299,131.464,0,255,0,0,100,1,1
58,686,128,25.6826,0,255,0,0,100,1,1
59,348,329,-63.2312,0,255,0,0,100,1,1
60,780,799,39.0945,0,255,0,0,100,1,1
61,760,539,-98.3705,0,255,0,0,100,1,1
62,578,506,130.587,0,255,0,0,100,1,1
63,513,379,-173.342,0,255,0,0,100,1,1
64,568,490,-94.5834,0,255,0,0,100,1,1
65,821,178,89.2471,0,255,0,0,100,1,1
66,577,790,65.1649,0,255,0,0,100,1,1
67,258,705,-67.7273,0,255,0,0,100,1,1
68,473,560,-28.5436,0,255,0,0,100,1,1
69,465,879,92.834,0,255,0,0,100,1,1
70,723,912,-36.3919,0,255,0,0,100,1,1
71,806,358,97.84,0,255,0,0,100,1,1
72,877,381,116.302,0,255,0,0,100,1,1
73,519,841,-31.7121,0,255,0,0,100,1,1
74,917,472,144.168,0,255,0,0,100,1,1
75,631,87,170.33,0,255,0,0,100,1,1
76,933,517,-47.2882,0,255,0,0,100,1,1
77,748,797,105.759,0,255,0,0,100,1,1
78,578,660,-77.5159,0,255,0,0,100,1,1
