### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,694,771,-126.757,0,255,0,0,100,1,1
1,278,383,100.841,0,255,0,0,100,1,1
2,727,216,-105.958,0,255,0,0,100,1,1
3,685,518,126.785,0,255,0,0,100,1,1
4,570,423,111.068,0,255,0,0,100,1,1
5,463,489,-2.46108,0,255,0,0,100,1,1
6,296,494,160.355,0,255,0,0,100,1,1
7,327,935,32.1226,0,255,0,0,100,1,1
8,579,855,29.0401,0,255,0,0,100,1,1
9,859,446,-15.0401,0,255,0,0,100,1,1
10,381,481,-96.227,0,255,0,0,100,1,1
11,154,231,71.5126,0,255,0,0,100,1,1
12,170,176,30.4611,0,255,0,0,100,1,1
13,783,761,77.1273,0,255,0,0,100,1,1
14,798,651,55.6758,0,255,0,0,100,1,1
15,349,78,-91.897,0,255,0,0,100,1,1
16,458,837,-160.269,0,255,0,0,100,1,1
17,292,117,13.2089,0,255,0,0,100,1,1
18,587,590,-126.063,0,255,0,0,100,1,1
19,380,913,104.097,0,255,0,0,100,1,1
20,435,639,51.5916,0,255,0,0,100,1,1
21,159,693,-148.771,0,255,0,0,100,1,1
22,494,516,-127.533,0,255,0,0,100,1,1
23,601,820,78.0679,0,255,0,0,100,1,1
24,724,111,-168.255,0,255,0,0,100,1,1
25,340,295,-145.155,0,255,0,0,100,1,1
26,675,128,106.417,0,255,0,0,100,1,1
27,421,474,-22.0132,0,255,0,0,100,1,1
28,683,474,-178.8,0,255,0,0,100,1,1
29,526,275,-95.1021,0,255,0,0,100,1,1
30,348,656,-151.064,0,255,0,0,100,1,1
31,180,729,-115.964,0,255,0,0,100,1,1
32,516,394,12.3227,0,255,0,0,100,1,1
33,715,787,-113.453,0,255,0,0,100,1,1
34,242,841,10.5603,0,255,0,0,100,1,1
35,399,335,-123.448,0,255,0,0,100,1,1
36,523,898,104.888,0,255,0,0,100,1,1
37,347,815,61.4204,0,255,0,0,100,1,1
38,676,198,-73.9943,0,255,0,0,100,1,1
39,608,814,-113.032,0,255,0,0,100,1,1
40,842,543,-73.0102,0,255,0,0,100,1,1
41,185,404,41.66,0,255,0,0,100,1,1
42,221,519,76.4522,0,255,0,0,100,1,1
