### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,292,193,-5.92972,0,255,0,0,100,1,1
1,868,403,-162.225,0,255,0,0,100,1,1
2,382,481,152.271,0,255,0,0,100,1,1
3,432,917,160.859,0,255,0,0,100,1,1
4,115,250,154.563,0,255,0,0,100,1,1
5,821,501,-145.252,0,255,0,0,100,1,1
6,881,435,-106.234,0,255,0,0,100,1,1
7,847,770,8.69297,0,255,0,0,100,1,1
8,572,291,16.1819,0,255,0,0,100,1,1
9,675,476,59.2135,0,255,0,0,100,1,1
10,759,234,159.085,0,255,0,0,100,1,1
11,925,336,-150.095,0,255,0,0,100,1,1
12,420,745,-79.3958,0,255,0,0,100,1,1
13,141,807,113.064,0,255,0,0,100,1,1
14,459,639,-28.052,0,255,0,0,100,1,1
15,687,693,-92.9104,0,255,0,0,100,1,1
16,340,859,31.5293,0,255,0,0,100,1,1
17,373,913,-171.127,0,255,0,0,100,1,1
18,613,793,-165.831,0,255,0,0,100,1,1
19,220,361,14.1735,0,255,0,0,100,1,1
20,163,503,-43.3685,0,255,0,0,100,1,1
21,701,632,165.645,0,255,0,0,100,1,1
22,428,189,-35.6211,0,255,0,0,100,1,1
23,461,415,3.60818,0,255,0,0,100,1,1
24,136,661,88.106,0,255,0,0,100,1,1
25,442,95,-49.8211,0,255,0,0,100,1,1
26,334,266,106.371,0,255,0,0,100,1,1
27,94,734,120.407,0,255,0,0,100,1,1
28,553,209,91.8196,0,255,0,0,100,1,1
29,537,622,-59.247,0,255,0,0,100,1,1
30,576,69,137.426,0,255,0,0,100,1,1
31,309,590,104.463,0,255,0,0,100,1,1
32,63,393,58.9577,0,255,0,0,100,1,1
33,661,891,111.406,0,255,0,0,100,1,1
34,742,798,9.55167,0,255,0,0,100,1,1
35,522,292,-16.3482,0,255,0,0,100,1,1
36,311,627,78.5184,0,255,0,0,100,1,1
37,381,640,162.572,0,255,0,0,100,1,1
38,803,324,-133.29,0,255,0,0,100,1,1
39,101,373,176.255,0,255,0,0,100,1,1
40,797,689,-60.2749,0,255,0,0,100,1,1
41,278,161,21.9031,0,255,0,0,100,1,1
42,711,847,-71.7428,0,255,0,0,100,1,1
43,875,481,152.388,0,255,0,0,100,1,1
44,876,660,68.2977,0,255,0,0,100,1,1
45,54,334,-142.265,0,255,0,0,100,1,1
46,240,741,128.359,0,255,0,0,100,1,1
47,509,144,86.5321,0,255,0,0,100,1,1
48,500,830,158.333,0,255,0,0,100,1,1
49,882,639,-151.535,0,255,0,0,100,1,1
50,865,675,-162.296,0,255,0,0,100,1,1
51,442,79,32.6609,0,255,0,0,100,1,1
52,573,206,31.845,0,255,0,0,100,1,1
53,746,435,82.9608,0,255,0,0,100,1,1
54,799,676,-13.6168,0,255,0,0,100,1,1
55,197,260,-76.2077,0,255,0,0,100,1,1
56,683,800,148.503,0,255,0,0,100,1,1
57,865,385,-118.231,0,255,0,0,100,1,1
58,400,743,172.869,0,255,0,0,100,1,1
59,796,258,-148.072,0,255,0,0,100,1,1
60,524,796,8.68856,0,255,0,0,100,1,1
61,202,210,-128.411,0,255,0,0,100,1,1
62,244,657,169.271,0,255,0,0,100,1,1
63,184,798,-174.867,0,255,0,0,100,1,1
64,564,110,5.00813,0,255,0,0,100,1,1
65,831,803,-2.33786,0,255,0,0,100,1,1
66,761,530,54.8423,0,255,0,0,100,1,1
