### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,239,419,-72.0875,0,255,0,0,100,1,1
1,254,484,-57.1329,0,255,0,0,100,1,1
2,514,560,35.7036,0,255,0,0,100,1,1
3,514,273,-162.769,0,255,0,0,100,1,1
4,660,838,-5.38522,0,255,0,0,100,1,1
5,258,221,-158.756,0,255,0,0,100,1,1
6,78,584,6.79693,0,255,0,0,100,1,1
7,580,157,108.66,0,255,0,0,100,1,1
8,298,380,-166.366,0,255,0,0,100,1,1
9,222,417,-51.4722,0,255,0,0,100,1,1
10,103,637,-154.187,0,255,0,0,100,1,1
11,749,324,-124.346,0,255,0,0,100,1,1
12,600,217,58.1363,0,255,0,0,100,1,1
13,716,144,-67.3264,0,255,0,0,100,1,1
14,789,672,-161.237,0,255,0,0,100,1,1
15,886,504,-81.0472,0,255,0,0,100,1,1
16,274,435,-15.873,0,255,0,0,100,1,1
17,118,224,-0.755223,0,255,0,0,100,1,1
18,279,793,-178.767,0,255,0,0,100,1,1
19,496,350,146.334,0,255,0,0,100,1,1
20,22,468,134.649,0,255,0,0,100,1,1
21,708,381,143.322,0,255,0,0,100,1,1
22,793,286,117.096,0,255,0,0,100,1,1
23,191,155,37.0719,0,255,0,0,100,1,1
24,550,267,-37.1883,0,255,0,0,100,1,1
25,475,516,159.22,0,255,0,0,100,1,1
26,590,46,-49.0242,0,255,0,0,100,1,1
27,573,343,47.9629,0,255,0,0,100,1,1
28,615,526,-174.748,0,255,0,0,100,1,1
29,495,361,-88.9849,0,255,0,0,100,1,1
30,285,671,112.081,0,255,0,0,100,1,1
31,787,834,70.6674,0,255,0,0,100,1,1
32,518,639,165.652,0,255,0,0,100,1,1
33,487,280,1.13738,0,255,0,0,100,1,1
34,499,298,5.85859,0,255,0,0,100,1,1
35,567,62,-43.2341,0,255,0,0,100,1,1
36,495,758,151.67,0,255,0,0,100,1,1
37,791,405,1.19085,0,255,0,0,100,1,1
38,624,566,-6.37292,0,255,0,0,100,1,1
39,363,482,170.331,0,255,0,0,100,1,1
40,889,637,70.7857,0,255,0,0,100,1,1
41,829,551,-145.109,0,255,0,0,100,1,1
42,300,254,145.055,0,255,0,0,100,1,1
43,334,870,-119.932,0,255,0,0,100,1,1
44,969,548,-106.05,0,255,0,0,100,1,1
45,637,269,-179.098,0,255,0,0,100,1,1
46,903,259,136.347,0,255,0,0,100,1,1
47,297,864,-67.1634,0,255,0,0,100,1,1
48,552,430,-147.809,0,255,0,0,100,1,1
49,288,75,-97.9119,0,255,0,0,100,1,1
50,318,389,170.164,0,255,0,0,100,1,1
51,408,871,144.709,0,255,0,0,100,1,1
52,356,363,116.125,0,255,0,0,100,1,1
53,248,718,88.8017,0,255,0,0,100,1,1
54,547,160,-4.36438,0,255,0,0,100,1,1
55,273,712,174.948,0,255,0,0,100,1,1
56,948,448,-71.1984,0,255,0,0,100,1,1
57,618,148,-11.6178,0,255,0,0,100,1,1
58,723,495,-67.6961,0,255,0,0,100,1,1
59,828,245,100.225,0,255,0,0,100,1,1
60,664,566,-167.25,0,255,0,0,100,1,1
61,236,352,-122.751,0,255,0,0,100,1,1
62,374,498,106.671,0,255,0,0,100,1,1
63,475,910,-119.354,0,255,0,0,100,1,1
64,946,623,123.893,0,255,0,0,100,1,1
65,452,636,39.0073,0,255,0,0,100,1,1
66,736,193,-42.6815,0,255,0,0,100,1,1
67,605,581,-130.759,0,255,0,0,100,1,1
68,814,645,179.034,0,255,0,0,100,1,1
69,396,167,-10.8824,0,255,0,0,100,1,1
70,265,645,67.2879,0,255,0,0,100,1,1
71,779,779,-32.7431,0,255,0,0,100,1,1
72,336,52,-87.9922,0,255,0,0,100,1,1
73,710,427,60.9961,0,255,0,0,100,1,1
74,792,224,-89.5923,0,255,0,0,100,1,1
75,802,337,41.4079,0,255,0,0,100,1,1
76,935,501,-173.118,0,255,0,0,100,1,1
77,277,871,-15.2148,0,255,0,0,100,1,1
78,515,808,-98.6178,0,255,0,0,100,1,1
79,390,492,-19.1562,0,255,0,0,100,1,1
80,442,832,91.9432,0,255,0,0,100,1,1
81,152,314,-134.814,0,255,0,0,100,1,1
82,612,158,-133.863,0,255,0,0,100,1,1
83,258,865,57.8097,0,255,0,0,100,1,1
84,439,720,-100.732,0,255,0,0,100,1,1
85,768,489,67.6429,0,255,0,0,100,1,1
86,223,826,62.3749,0,255,0,0,100,1,1
87,328,70,176.913,0,255,0,0,100,1,1
88,580,606,-163.265,0,255,0,0,100,1,1
89,455,675,-81.6018,0,255,0,0,100,1,1
90,440,911,129.015,0,255,0,0,100,1,1
91,446,94,-95.638,0,255,0,0,100,1,1
92,233,640,-101.059,0,255,0,0,100,1,1
93,527,183,-156.128,0,255,0,0,100,1,1
94,340,930,-96.4455,0,255,0,0,100,1,1
95,547,607,-165.797,0,255,0,0,100,1,1
96,342,606,-11.3976,0,255,0,0,100,1,1
97,820,633,-133.112,0,255,0,0,100,1,1
98,531,768,-104.844,0,255,0,0,100,1,1
99,312,602,151.209,0,255,0,0,100,1,1
100,522,833,-22.1892,0,255,0,0,100,1,1
101,775,596,109.892,0,255,0,0,100,1,1
102,778,457,128.219,0,255,0,0,100,1,1
103,109,597,87.5696,0,255,0,0,100,1,1
104,430,102,-27.925,0,255,0,0,100,1,1
105,692,822,-94.5715,0,255,0,0,100,1,1
106,613,818,-116.714,0,255,0,0,100,1,1
107,302,773,119.348,0,255,0,0,100,1,1
108,385,192,-62.4261,0,255,0,0,100,1,1
109,695,742,-66.7204,0,255,0,0,100,1,1
110,632,178,175.661,0,255,0,0,100,1,1
111,741,891,20.3386,0,255,0,0,100,1,1
112,525,166,128.434,0,255,0,0,100,1,1
113,446,364,62.7655,0,255,0,0,100,1,1
114,621,241,-110.567,0,255,0,0,100,1,1
115,637,908,-147.869,0,255,0,0,100,1,1
116,934,681,154.857,0,255,0,0,100,1,1
117,852,639,-95.6814,0,255,0,0,100,1,1
118,587,408,-46.5205,0,255,0,0,100,1,1
119,866,477,131.384,0,255,0,0,100,1,1
120,278,900,-64.5954,0,255,0,0,100,1,1
121,564,568,-12.7221,0,255,0,0,100,1,1
122,368,627,-152.957,0,255,0,0,100,1,1
123,492,822,108.803,0,255,0,0,100,1,1
124,265,306,-18.0143,0,255,0,0,100,1,1
125,600,556,-39.8764,0,255,0,0,100,1,1
126,475,168,69.0213,0,255,0,0,100,1,1
127,232,599,151.558,0,255,0,0,100,1,1
128,387,110,78.3578,0,255,0,0,100,1,1
129,662,743,-1.56142,0,255,0,0,100,1,1
130,266,359,-179.645,0,255,0,0,100,1,1
131,418,199,52.323,0,255,0,0,100,1,1
132,708,809,51.838,0,255,0,0,100,1,1
133,645,317,-145.524,0,255,0,0,100,1,1
134,244,866,-54.3819,0,255,0,0,100,1,1
135,780,566,151.579,0,255,0,0,100,1,1
136,697,577,-16.9095,0,255,0,0,100,1,1
137,274,128,22.6812,0,255,0,0,100,1,1
138,94,749,-122.881,0,255,0,0,100,1,1
139,489,539,10.4868,0,255,0,0,100,1,1
140,633,449,-87.0331,0,255,0,0,100,1,1
141,113,725,72.0078,0,255,0,0,100,1,1
142,538,135,-159.315,0,255,0,0,100,1,1
143,493,899,-108.46,0,255,0,0,100,1,1
144,688,566,39.2773,0,255,0,0,100,1,1
145,136,441,-66.1838,0,255,0,0,100,1,1
146,704,623,153.809,0,255,0,0,100,1,1
147,560,314,-85.7811,0,255,0,0,100,1,1
148,662,804,-157.136,0,255,0,0,100,1,1
149,604,106,56.8243,0,255,0,0,100,1,1
150,676,869,-84.5532,0,255,0,0,100,1,1
151,744,135,-142.652,0,255,0,0,100,1,1
152,590,74,80.3757,0,255,0,0,100,1,1
153,535,646,140.737,0,255,0,0,100,1,1
154,414,591,114.372,0,255,0,0,100,1,1
155,493,451,-98.91,0,255,0,0,100,1,1
156,560,305,21.4406,0,255,0,0,100,1,1
157,62,379,11.3395,0,255,0,0,100,1,1
158,609,360,-102.264,0,255,0,0,100,1,1
159,815,536,48.0008,0,255,0,0,100,1,1
160,907,355,-64.9855,0,255,0,0,100,1,1
161,385,857,86.0729,0,255,0,0,100,1,1
162,694,509,-77.521,0,255,0,0,100,1,1
163,307,591,22.3983,0,255,0,0,100,1,1
164,915,573,138.996,0,255,0,0,100,1,1
165,313,165,-51.4635,0,255,0,0,100,1,1
166,674,441,-177.854,0,255,0,0,100,1,1
167,385,519,121.817,0,255,0,0,100,1,1
168,285,697,-71.5956,0,255,0,0,100,1,1
169,164,289,-98.7984,0,255,0,0,100,1,1
170,320,189,-28.128,0,255,0,0,100,1,1
171,260,774,156.554,0,255,0,0,100,1,1
172,414,815,55.7094,0,255,0,0,100,1,1
173,197,578,-141.809,0,255,0,0,100,1,1
174,186,847,-172.508,0,255,0,0,100,1,1
