### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,265,772,-151.044,0,255,0,0,100,1,1
1,81,317,-117.355,0,255,0,0,100,1,1
2,556,57,96.7047,0,255,0,0,100,1,1
3,503,187,-67.5922,0,255,0,0,100,1,1
4,290,174,-150.37,0,255,0,0,100,1,1
5,690,667,-167.549,0,255,0,0,100,1,1
6,695,396,87.0868,0,255,0,0,100,1,1
7,710,556,3.48331,0,255,0,0,100,1,1
8,143,682,-15.1419,0,255,0,0,100,1,1
9,817,600,150.323,0,255,0,0,100,1,1
10,447,127,42.657,0,255,0,0,100,1,1
11,664,557,172.789,0,255,0,0,100,1,1
12,666,457,117.557,0,255,0,0,100,1,1
13,850,538,-166.367,0,255,0,0,100,1,1
14,413,362,-60.8963,0,255,0,0,100,1,1
15,694,166,-58.9556,0,255,0,0,100,1,1
16,89,402,-177.499,0,255,0,0,100,1,1
17,593,831,-121.952,0,255,0,0,100,1,1
18,559,434,179.109,0,255,0,0,100,1,1
19,637,394,-162.166,0,255,0,0,100,1,1
20,81,361,119.225,0,255,0,0,100,1,1
21,492,76,-60.7228,0,255,0,0,100,1,1
22,508,60,140.753,0,255,0,0,100,1,1
23,583,578,164.448,0,255,0,0,100,1,1
24,518,725,166.285,0,255,0,0,100,1,1
25,928,623,52.5395,0,255,0,0,100,1,1
26,186,281,-92.4206,0,255,0,0,100,1,1
27,485,883,157.05,0,255,0,0,100,1,1
28,239,115,60.2921,0,255,0,0,100,1,1
29,773,361,-111.391,0,255,0,0,100,1,1
30,373,510,-150.763,0,255,0,0,100,1,1
31,524,518,75.9348,0,255,0,0,100,1,1
32,194,629,-6.21899,0,255,0,0,100,1,1
33,262,676,-165.62,0,255,0,0,100,1,1
34,96,426,-157.199,0,255,0,0,100,1,1
35,785,217,55.1455,0,255,0,0,100,1,1
36,622,140,32.9501,0,255,0,0,100,1,1
37,878,488,-105.575,0,255,0,0,100,1,1
38,157,609,-109.052,0,255,0,0,100,1,1
