### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,351,758,27.4626,0,255,0,0,100,1,1
1,701,466,29.244,0,255,0,0,100,1,1
2,441,393,-147.935,0,255,0,0,100,1,1
3,261,778,108.506,0,255,0,0,100,1,1
4,108,433,61.3784,0,255,0,0,100,1,1
5,795,340,-168.076,0,255,0,0,100,1,1
6,486,706,-113.29,0,255,0,0,100,1,1
7,396,747,42.8109,0,255,0,0,100,1,1
8,251,574,-20.1399,0,255,0,0,100,1,1
9,692,891,158.606,0,255,0,0,100,1,1
10,401,580,-108.132,0,255,0,0,100,1,1
11,435,958,23.0955,0,255,0,0,100,1,1
12,363,515,-60.5762,0,255,0,0,100,1,1
13,578,480,173.472,0,255,0,0,100,1,1
14,586,483,120.713,0,255,0,0,100,1,1
15,524,26,123.369,0,255,0,0,100,1,1
16,698,505,161.995,0,255,0,0,100,1,1
17,180,183,-170.284,0,255,0,0,100,1,1
18,237,165,-159.458,0,255,0,0,100,1,1
19,264,369,94.7425,0,255,0,0,100,1,1
20,761,620,-82.5031,0,255,0,0,100,1,1
21,726,351,171.337,0,255,0,0,100,1,1
22,495,735,84.9299,0,255,0,0,100,1,1
23,785,622,109.757,0,255,0,0,100,1,1
24,273,802,-78.5496,0,255,0,0,100,1,1
25,140,268,18.7109,0,255,0,0,100,1,1
26,167,684,145.598,0,255,0,0,100,1,1
27,777,337,83.898,0,255,0,0,100,1,1
28,159,254,-26.4128,0,255,0,0,100,1,1
29,764,381,110.545,0,255,0,0,100,1,1
30,615,421,40.5729,0,255,0,0,100,1,1
31,240,807,168.305,0,255,0,0,100,1,1
32,664,118,-116.637,0,255,0,0,100,1,1
33,329,560,38.6816,0,255,0,0,100,1,1
34,501,709,121.467,0,255,0,0,100,1,1
35,785,465,-172.409,0,255,0,0,100,1,1
36,633,214,-96.2595,0,255,0,0,100,1,1
37,818,202,-100.358,0,255,0,0,100,1,1
38,486,116,11.6193,0,255,0,0,100,1,1
39,131,704,-110.345,0,255,0,0,100,1,1
40,144,587,71.174,0,255,0,0,100,1,1
41,713,282,72.571,0,255,0,0,100,1,1
42,405,660,128.992,0,255,0,0,100,1,1
43,820,403,-135.833,0,255,0,0,100,1,1
44,572,677,135.283,0,255,0,0,100,1,1
45,812,181,-86.3128,0,255,0,0,100,1,1
46,909,673,133.148,0,255,0,0,100,1,1
47,308,780,7.60166,0,255,0,0,100,1,1
48,627,516,137.336,0,255,0,0,100,1,1
49,639,132,37.5581,0,255,0,0,100,1,1
50,190,196,-31.0453,0,255,0,0,100,1,1
51,436,368,149.653,0,255,0,0,100,1,1
52,654,244,172.345,0,255,0,0,100,1,1
53,436,222,-178.676,0,255,0,0,100,1,1
54,491,970,127.534,0,255,0,0,100,1,1
55,373,63,12.9446,0,255,0,0,100,1,1
56,207,569,5.06917,0,255,0,0,100,1,1
57,947,393,43.1512,0,255,0,0,100,1,1
58,363,307,105.194,0,255,0,0,100,1,1
59,863,250,-156.318,0,255,0,0,100,1,1
60,934,546,-14.2363,0,255,0,0,100,1,1
61,48,386,-4.09696,0,255,0,0,100,1,1
62,787,706,0.834078,0,255,0,0,100,1,1
63,700,326,-45.2479,0,255,0,0,100,1,1
64,373,754,-145.008,0,255,0,0,100,1,1
65,699,490,-152.748,0,255,0,0,100,1,1
66,259,908,138.222,0,255,0,0,100,1,1
67,654,410,179.979,0,255,0,0,100,1,1
68,98,267,-39.6113,0,255,0,0,100,1,1
69,228,357,49.5367,0,255,0,0,100,1,1
70,240,454,147.689,0,255,0,0,100,1,1
71,617,349,88.6945,0,255,0,0,100,1,1
72,285,264,142.584,0,255,0,0,100,1,1
73,585,956,20.4988,0,255,0,0,100,1,1
74,461,454,-124.837,0,255,0,0,100,1,1
75,188,524,87.3961,0,255,0,0,100,1,1
76,293,641,-42.3498,0,255,0,0,100,1,1
77,648,534,116.923,0,255,0,0,100,1,1
78,554,495,-46.0598,0,255,0,0,100,1,1
79,623,952,45.8519,0,255,0,0,100,1,1
80,636,614,-122.977,0,255,0,0,100,1,1
81,570,175,-127.047,0,255,0,0,100,1,1
82,477,178,20.1079,0,255,0,0,100,1,1
83,537,167,28.1084,0,255,0,0,100,1,1
84,567,222,-109.618,0,255,0,0,100,1,1
85,390,84,-164.391,0,255,0,0,100,1,1
86,466,516,-52.6137,0,255,0,0,100,1,1
87,365,493,-137.952,0,255,0,0,100,1,1
88,493,781,132.726,0,255,0,0,100,1,1
89,598,541,175.383,0,255,0,0,100,1,1
90,615,86,-11.354,0,255,0,0,100,1,1
91,553,467,47.2626,0,255,0,0,100,1,1
92,275,258,32.6575,0,255,0,0,100,1,1
93,810,517,116.215,0,255,0,0,100,1,1
94,418,678,99.0912,0,255,0,0,100,1,1
95,301,102,137.534,0,255,0,0,100,1,1
96,389,596,-46.0829,0,255,0,0,100,1,1
97,314,96,61.9166,0,255,0,0,100,1,1
98,384,62,76.8561,0,255,0,0,100,1,1
99,892,572,74.0652,0,255,0,0,100,1,1
100,814,670,4.27854,0,255,0,0,100,1,1
101,48,580,89.2535,0,255,0,0,100,1,1
102,647,139,38.8154,0,255,0,0,100,1,1
103,689,402,123.597,0,255,0,0,100,1,1
104,357,668,152.72,0,255,0,0,100,1,1
105,165,372,-135.389,0,255,0,0,100,1,1
106,178,271,-107.67,0,255,0,0,100,1,1
107,462,625,40.4194,0,255,0,0,100,1,1
108,550,766,137.026,0,255,0,0,100,1,1
109,530,510,-7.94959,0,255,0,0,100,1,1
110,282,197,60.9836,0,255,0,0,100,1,1
111,248,555,-172.673,0,255,0,0,100,1,1
112,434,389,-117.277,0,255,0,0,100,1,1
113,465,951,-60.5369,0,255,0,0,100,1,1
114,564,466,-82.264,0,255,0,0,100,1,1
115,226,710,179.918,0,255,0,0,100,1,1
116,853,444,-118.563,0,255,0,0,100,1,1
117,656,476,-82.6079,0,255,0,0,100,1,1
118,124,781,83.8694,0,255,0,0,100,1,1
119,529,969,156.357,0,255,0,0,100,1,1
120,895,416,-25.5464,0,255,0,0,100,1,1
