### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,84,672,-42.3111,0,255,0,0,100,1,1
1,187,685,57.1405,0,255,0,0,100,1,1
2,242,246,-78.3063,0,255,0,0,100,1,1
3,159,462,-142.563,0,255,0,0,100,1,1
4,690,821,-4.55311,0,255,0,0,100,1,1
5,203,271,149.041,0,255,0,0,100,1,1
6,513,560,-146.388,0,255,0,0,100,1,1
7,854,624,45.1606,0,255,0,0,100,1,1
8,486,165,90.4767,0,255,0,0,100,1,1
9,798,179,-67.1172,0,255,0,0,100,1,1
10,602,466,-61.6106,0,255,0,0,100,1,1
11,593,451,101.03,0,255,0,0,100,1,1
12,309,796,-35.0157,0,255,0,0,100,1,1
13,477,211,39.22,0,255,0,0,100,1,1
14,96,372,42.9169,0,255,0,0,100,1,1
15,721,842,-28.8474,0,255,0,0,100,1,1
16,398,709,-111.382,0,255,0,0,100,1,1
17,343,838,114.205,0,255,0,0,100,1,1
18,187,466,34.428,0,255,0,0,100,1,1
19,559,271,21.1387,0,255,0,0,100,1,1
20,556,474,-115.259,0,255,0,0,100,1,1
21,111,449,1.17954,0,255,0,0,100,1,1
22,261,365,-0.706028,0,255,0,0,100,1,1
23,694,331,-90.9385,0,255,0,0,100,1,1
24,402,745,-49.7971,0,255,0,0,100,1,1
25,311,627,176.474,0,255,0,0,100,1,1
26,525,585,79.8683,0,255,0,0,100,1,1
27,900,747,24.8655,0,255,0,0,100,1,1
28,739,328,-64.6907,0,255,0,0,100,1,1
29,386,939,2.78795,0,255,0,0,100,1,1
30,396,618,-171.433,0,255,0,0,100,1,1
31,771,363,160.361,0,255,0,0,100,1,1
32,102,344,127.594,0,255,0,0,100,1,1
33,742,572,148.014,0,255,0,0,100,1,1
34,421,59,141.822,0,255,0,0,100,1,1
35,457,189,36.9876,0,255,0,0,100,1,1
36,628,668,131.933,0,255,0,0,100,1,1
37,529,143,-137.358,0,255,0,0,100,1,1
38,541,170,125.927,0,255,0,0,100,1,1
39,361,887,-84.8246,0,255,0,0,100,1,1
40,88,276,-59.5191,0,255,0,0,100,1,1
41,332,929,-133.45,0,255,0,0,100,1,1
42,309,103,-114.68,0,255,0,0,100,1,1
43,564,212,-14.5631,0,255,0,0,100,1,1
44,853,279,145.438,0,255,0,0,100,1,1
45,216,352,114.735,0,255,0,0,100,1,1
46,851,416,4.60287,0,255,0,0,100,1,1
47,928,624,-36.5718,0,255,0,0,100,1,1
48,631,880,-42.2723,0,255,0,0,100,1,1
49,632,838,45.7519,0,255,0,0,100,1,1
50,886,343,-71.056,0,255,0,0,100,1,1
51,133,728,59.5788,0,255,0,0,100,1,1
52,492,405,161.692,0,255,0,0,100,1,1
53,645,843,-63.6796,0,255,0,0,100,1,1
54,544,146,124.607,0,255,0,0,100,1,1
55,582,662,179.338,0,255,0,0,100,1,1
56,700,248,129.725,0,255,0,0,100,1,1
57,52,487,146.224,0,255,0,0,100,1,1
58,330,837,140.014,0,255,0,0,100,1,1
59,101,396,115.025,0,255,0,0,100,1,1
60,703,337,152.735,0,255,0,0,100,1,1
61,362,943,-83.9745,0,255,0,0,100,1,1
