### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,398,765,-101.634,0,255,0,0,100,1,1
1,904,650,118.68,0,255,0,0,100,1,1
2,365,749,71.2675,0,255,0,0,100,1,1
3,829,671,27.9464,0,255,0,0,100,1,1
4,812,494,76.4653,0,255,0,0,100,1,1
5,611,108,159.228,0,255,0,0,100,1,1
6,206,455,42.5923,0,255,0,0,100,1,1
7,767,314,-13.8271,0,255,0,0,100,1,1
8,876,594,-177.635,0,255,0,0,100,1,1
9,631,550,38.0572,0,255,0,0,100,1,1
10,186,468,-175.623,0,255,0,0,100,1,1
11,742,623,24.5392,0,255,0,0,100,1,1
12,757,502,55.4286,0,255,0,0,100,1,1
13,544,950,16.2793,0,255,0,0,100,1,1
14,710,328,-6.92836,0,255,0,0,100,1,1
15,732,756,-144.019,0,255,0,0,100,1,1
16,550,322,86.5648,0,255,0,0,100,1,1
17,416,324,171.236,0,255,0,0,100,1,1
18,460,645,95.9753,0,255,0,0,100,1,1
19,557,68,170.309,0,255,0,0,100,1,1
20,394,232,-144.43,0,255,0,0,100,1,1
21,283,666,-94.8188,0,255,0,0,100,1,1
22,380,78,61.3356,0,255,0,0,100,1,1
23,159,410,5.74814,0,255,0,0,100,1,1
24,126,493,26.2669,0,255,0,0,100,1,1
25,598,204,-62.6237,0,255,0,0,100,1,1
26,552,170,59.0011,0,255,0,0,100,1,1
27,313,836,-173.354,0,255,0,0,100,1,1
28,305,838,5.20813,0,255,0,0,100,1,1
29,357,378,-160.772,0,255,0,0,100,1,1
30,491,421,-96.6076,0,255,0,0,100,1,1
31,446,579,156.096,0,255,0,0,100,1,1
32,631,273,89.3595,0,255,0,0,100,1,1
33,742,707,98.4897,0,255,0,0,100,1,1
34,559,229,-8.86539,0,255,0,0,100,1,1
35,484,811,-33.6107,0,255,0,0,100,1,1
36,356,106,104.615,0,255,0,0,100,1,1
37,169,164,-45.6159,0,255,0,0,100,1,1
38,416,70,133.663,0,255,0,0,100,1,1
39,569,929,-48.7024,0,255,0,0,100,1,1
40,740,399,64.0828,0,255,0,0,100,1,1
41,691,832,175.656,0,255,0,0,100,1,1
42,826,197,80.7313,0,255,0,0,100,1,1
43,81,563,-128.908,0,255,0,0,100,1,1
44,817,317,105.127,0,255,0,0,100,1,1
45,154,237,70.4749,0,255,0,0,100,1,1
46,184,221,-25.8146,0,255,0,0,100,1,1
47,759,473,-158.974,0,255,0,0,100,1,1
48,689,423,25.4546,0,255,0,0,100,1,1
49,767,474,-115.872,0,255,0,0,100,1,1
50,953,494,177.052,0,255,0,0,100,1,1
51,539,89,10.6696,0,255,0,0,100,1,1
52,913,406,-147.328,0,255,0,0,100,1,1
53,276,803,165.243,0,255,0,0,100,1,1
54,676,346,27.0195,0,255,0,0,100,1,1
55,517,370,-108.549,0,255,0,0,100,1,1
56,528,266,-19.6006,0,255,0,0,100,1,1
57,75,360,11.0999,0,255,0,0,100,1,1
58,91,690,-174.066,0,255,0,0,100,1,1
59,797,835,91.7905,0,255,0,0,100,1,1
60,721,487,160.902,0,255,0,0,100,1,1
61,312,523,41.6119,0,255,0,0,100,1,1
62,277,183,4.85812,0,255,0,0,100,1,1
63,63,602,-70.4545,0,255,0,0,100,1,1
64,125,353,-93.6632,0,255,0,0,100,1,1
65,53,432,-119.983,0,255,0,0,100,1,1
66,121,540,172.975,0,255,0,0,100,1,1
67,286,890,-27.2474,0,255,0,0,100,1,1
68,230,839,159.526,0,255,0,0,100,1,1
69,699,804,-59.277,0,255,0,0,100,1,1
70,675,576,59.3927,0,255,0,0,100,1,1
71,804,730,-153.082,0,255,0,0,100,1,1
72,223,653,-12.4281,0,255,0,0,100,1,1
73,362,250,-90.47,0,255,0,0,100,1,1
74,287,135,-58.7996,0,255,0,0,100,1,1
75,666,649,-70.4578,0,255,0,0,100,1,1
76,444,441,-177.875,0,255,0,0,100,1,1
77,680,888,136.683,0,255,0,0,100,1,1
78,362,44,-64.1425,0,255,0,0,100,1,1
79,714,190,70.447,0,255,0,0,100,1,1
80,213,704,101.503,0,255,0,0,100,1,1
81,779,772,-158.016,0,255,0,0,100,1,1
82,372,523,-91.1113,0,255,0,0,100,1,1
83,44,551,0.52459,0,255,0,0,100,1,1
84,85,284,-153.815,0,255,0,0,100,1,1
85,278,628,-165.145,0,255,0,0,100,1,1
86,387,312,-85.1628,0,255,0,0,100,1,1
87,695,241,-97.8809,0,255,0,0,100,1,1
88,549,52,-83.5434,0,255,0,0,100,1,1
89,936,361,-69.4109,0,255,0,0,100,1,1
90,661,849,137.603,0,255,0,0,100,1,1
91,220,298,97.341,0,255,0,0,100,1,1
92,85,432,31.8782,0,255,0,0,100,1,1
93,806,449,115.886,0,255,0,0,100,1,1
94,670,558,-157.107,0,255,0,0,100,1,1
95,161,595,129.66,0,255,0,0,100,1,1
96,169,327,176.036,0,255,0,0,100,1,1
97,432,764,129.975,0,255,0,0,100,1,1
98,768,216,101.944,0,255,0,0,100,1,1
99,407,496,105.999,0,255,0,0,100,1,1
100,301,880,-77.8177,0,255,0,0,100,1,1
101,535,345,-59.5389,0,255,0,0,100,1,1
102,213,188,-111.417,0,255,0,0,100,1,1
103,694,436,-59.5577,0,255,0,0,100,1,1
