### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,266,226,162.1,0,255,0,0,100,1,1
1,755,535,-39.3238,0,255,0,0,100,1,1
2,518,325,-103.769,0,255,0,0,100,1,1
3,827,426,-154.944,0,255,0,0,100,1,1
4,613,588,13.6431,0,255,0,0,100,1,1
5,697,193,-70.0641,0,255,0,0,100,1,1
6,549,609,118.49,0,255,0,0,100,1,1
7,607,341,-51.2673,0,255,0,0,100,1,1
8,540,842,8.31672,0,255,0,0,100,1,1
9,443,93,68.4038,0,255,0,0,100,1,1
10,654,417,144.261,0,255,0,0,100,1,1
11,450,873,151.187,0,255,0,0,100,1,1
12,882,452,46.3459,0,255,0,0,100,1,1
13,467,865,-167.094,0,255,0,0,100,1,1
14,135,344,-150.518,0,255,0,0,100,1,1
15,385,213,169.565,0,255,0,0,100,1,1
16,297,315,121.239,0,255,0,0,100,1,1
17,578,510,-66.5487,0,255,0,0,100,1,1
18,369,74,-176.809,0,255,0,0,100,1,1
19,690,479,102.668,0,255,0,0,100,1,1
20,701,686,57.5784,0,255,0,0,100,1,1
21,562,872,170.46,0,255,0,0,100,1,1
22,343,161,-11.7515,0,255,0,0,100,1,1
23,424,741,-10.4473,0,255,0,0,100,1,1
24,657,392,-32.4332,0,255,0,0,100,1,1
25,236,761,-103.933,0,255,0,0,100,1,1
26,530,818,-166.543,0,255,0,0,100,1,1
27,270,859,-150.821,0,255,0,0,100,1,1
28,425,855,-77.4765,0,255,0,0,100,1,1
29,660,509,136.868,0,255,0,0,100,1,1
30,366,116,39.5707,0,255,0,0,100,1,1
31,217,564,-154.002,0,255,0,0,100,1,1
32,518,640,23.9678,0,255,0,0,100,1,1
33,413,867,56.3709,0,255,0,0,100,1,1
34,717,466,175.613,0,255,0,0,100,1,1
35,252,178,143.438,0,255,0,0,100,1,1
36,456,39,29.7844,0,255,0,0,100,1,1
37,848,560,7.66406,0,255,0,0,100,1,1
38,247,352,-116.504,0,255,0,0,100,1,1
39,727,871,118.254,0,255,0,0,100,1,1
40,614,371,-102.712,0,255,0,0,100,1,1
41,437,393,-86.4214,0,255,0,0,100,1,1
42,717,79,39.5055,0,255,0,0,100,1,1
43,339,283,-173.457,0,255,0,0,100,1,1
44,539,258,-159.65,0,255,0,0,100,1,1
45,422,48,-24.7357,0,255,0,0,100,1,1
