### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,606,637,-134.94,0,255,0,0,100,1,1
1,387,108,108.455,0,255,0,0,100,1,1
2,676,423,-51.5599,0,255,0,0,100,1,1
3,329,754,155.433,0,255,0,0,100,1,1
4,731,790,-20.1724,0,255,0,0,100,1,1
5,176,234,153.81,0,255,0,0,100,1,1
6,398,597,152.455,0,255,0,0,100,1,1
7,507,224,-96.8464,0,255,0,0,100,1,1
8,340,313,-56.7674,0,255,0,0,100,1,1
9,373,914,116.668,0,255,0,0,100,1,1
10,721,651,122.008,0,255,0,0,100,1,1
11,545,236,140.496,0,255,0,0,100,1,1
12,619,331,135.476,0,255,0,0,100,1,1
13,693,197,-29.3097,0,255,0,0,100,1,1
14,315,506,7.14135,0,255,0,0,100,1,1
15,807,481,-60.2897,0,255,0,0,100,1,1
16,646,776,153.509,0,255,0,0,100,1,1
17,397,899,99.101,0,255,0,0,100,1,1
18,776,165,-32.9242,0,255,0,0,100,1,1
19,240,192,160.921,0,255,0,0,100,1,1
20,218,761,85.6985,0,255,0,0,100,1,1
21,692,603,141.617,0,255,0,0,100,1,1
22,227,435,157.514,0,255,0,0,100,1,1
23,738,653,-115.556,0,255,0,0,100,1,1
24,133,475,146.913,0,255,0,0,100,1,1
25,433,830,-170.955,0,255,0,0,100,1,1
26,525,40,23.8425,0,255,0,0,100,1,1
27,552,875,-103.554,0,255,0,0,100,1,1
28,909,550,36.7045,0,255,0,0,100,1,1
29,788,765,5.99576,0,255,0,0,100,1,1
30,357,151,-37.062,0,255,0,0,100,1,1
31,285,161,-48.3091,0,255,0,0,100,1,1
32,753,455,10.2466,0,255,0,0,100,1,1
33,120,334,-104.583,0,255,0,0,100,1,1
34,726,369,102.755,0,255,0,0,100,1,1
35,200,240,-33.1994,0,255,0,0,100,1,1
36,500,316,-169.499,0,255,0,0,100,1,1
37,833,275,-153.995,0,255,0,0,100,1,1
38,361,363,-14.5891,0,255,0,0,100,1,1
39,168,654,17.8619,0,255,0,0,100,1,1
40,281,464,-133.171,0,255,0,0,100,1,1
41,914,288,41.2362,0,255,0,0,100,1,1
42,693,722,-55.454,0,255,0,0,100,1,1
43,344,392,-71.6844,0,255,0,0,100,1,1
44,668,253,22.2572,0,255,0,0,100,1,1
45,338,696,-51.2322,0,255,0,0,100,1,1
46,279,881,-31.6539,0,255,0,0,100,1,1
47,573,124,73.1096,0,255,0,0,100,1,1
48,789,309,15.7037,0,255,0,0,100,1,1
49,573,745,152.38,0,255,0,0,100,1,1
50,888,602,-128.04,0,255,0,0,100,1,1
51,579,368,-4.22603,0,255,0,0,100,1,1
52,551,852,-51.2947,0,255,0,0,100,1,1
53,149,438,92.9247,0,255,0,0,100,1,1
54,735,481,-32.4702,0,255,0,0,100,1,1
55,606,229,102.772,0,255,0,0,100,1,1
56,647,449,-127.924,0,255,0,0,100,1,1
57,284,870,66.0734,0,255,0,0,100,1,1
58,292,212,-54.8955,0,255,0,0,100,1,1
59,633,953,123.831,0,255,0,0,100,1,1
60,643,235,-18.1395,0,255,0,0,100,1,1
61,415,105,47.7208,0,255,0,0,100,1,1
62,444,548,35.4482,0,255,0,0,100,1,1
63,637,135,79.3199,0,255,0,0,100,1,1
64,231,308,83.3813,0,255,0,0,100,1,1
65,640,67,-23.972,0,255,0,0,100,1,1
66,548,545,161.478,0,255,0,0,100,1,1
67,302,320,12.3925,0,255,0,0,100,1,1
68,275,859,9.6475,0,255,0,0,100,1,1
69,733,518,78.903,0,255,0,0,100,1,1
70,305,581,48.2746,0,255,0,0,100,1,1
71,534,445,167.415,0,255,0,0,100,1,1
72,586,445,149.642,0,255,0,0,100,1,1
73,437,240,67.5637,0,255,0,0,100,1,1
74,135,738,163.397,0,255,0,0,100,1,1
75,474,403,-154.295,0,255,0,0,100,1,1
76,477,314,-9.39425,0,255,0,0,100,1,1
77,579,156,117.043,0,255,0,0,100,1,1
78,424,708,58.9992,0,255,0,0,100,1,1
79,88,319,129.064,0,255,0,0,100,1,1
80,460,298,-148.762,0,255,0,0,100,1,1
81,524,667,41.4142,0,255,0,0,100,1,1
82,559,227,-167.688,0,255,0,0,100,1,1
83,400,678,114.255,0,255,0,0,100,1,1
84,244,460,-130.168,0,255,0,0,100,1,1
85,227,736,65.5932,0,255,0,0,100,1,1
86,51,340,148.012,0,255,0,0,100,1,1
87,768,255,177.085,0,255,0,0,100,1,1
88,267,589,67.2407,0,255,0,0,100,1,1
89,446,172,14.6647,0,255,0,0,100,1,1
90,711,363,-106.066,0,255,0,0,100,1,1
91,865,533,163.151,0,255,0,0,100,1,1
92,806,764,121.014,0,255,0,0,100,1,1
