### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,762,601,-138.288,0,255,0,0,100,1,1
1,277,273,31.9176,0,255,0,0,100,1,1
2,116,576,10.0935,0,255,0,0,100,1,1
3,680,146,160.442,0,255,0,0,100,1,1
4,792,178,36.5576,0,255,0,0,100,1,1
5,416,157,-47.1476,0,255,0,0,100,1,1
6,272,569,6.79187,0,255,0,0,100,1,1
7,556,782,23.5326,0,255,0,0,100,1,1
8,894,275,-149.159,0,255,0,0,100,1,1
9,337,838,-114.693,0,255,0,0,100,1,1
10,363,934,141.801,0,255,0,0,100,1,1
11,147,288,-33.556,0,255,0,0,100,1,1
12,423,273,-113.252,0,255,0,0,100,1,1
13,923,499,126.99,0,255,0,0,100,1,1
14,370,602,7.49742,0,255,0,0,100,1,1
15,772,642,27.0295,0,255,0,0,100,1,1
16,409,136,-0.779781,0,255,0,0,100,1,1
17,787,149,105.483,0,255,0,0,100,1,1
18,462,878,-114.493,0,255,0,0,100,1,1
19,712,920,-33.2044,0,255,0,0,100,1,1
20,553,950,-20.0115,0,255,0,0,100,1,1
21,628,364,31.6393,0,255,0,0,100,1,1
22,87,737,-174.132,0,255,0,0,100,1,1
23,582,371,-84.7327,0,255,0,0,100,1,1
24,274,213,102.538,0,255,0,0,100,1,1
25,661,354,106.125,0,255,0,0,100,1,1
26,254,635,25.5799,0,255,0,0,100,1,1
27,244,735,-164.129,0,255,0,0,100,1,1
28,478,115,-29.1628,0,255,0,0,100,1,1
29,621,456,59.0754,0,255,0,0,100,1,1
30,472,524,-21.0642,0,255,0,0,100,1,1
31,551,249,114.695,0,255,0,0,100,1,1
32,560,125,-119.302,0,255,0,0,100,1,1
33,193,737,-108.398,0,255,0,0,100,1,1
34,642,261,8.32097,0,255,0,0,100,1,1
35,153,356,24.5432,0,255,0,0,100,1,1
36,235,315,-147.652,0,255,0,0,100,1,1
37,456,367,-117.732,0,255,0,0,100,1,1
38,117,530,151.513,0,255,0,0,100,1,1
39,257,649,-108.198,0,255,0,0,100,1,1
40,298,902,-15.5775,0,255,0,0,100,1,1
41,559,42,-125.146,0,255,0,0,100,1,1
42,623,252,10.9654,0,255,0,0,100,1,1
43,763,348,-17.9855,0,255,0,0,100,1,1
44,699,685,-134.648,0,255,0,0,100,1,1
45,750,392,167.859,0,255,0,0,100,1,1
46,623,114,176.77,0,255,0,0,100,1,1
47,385,765,-71.0124,0,255,0,0,100,1,1
48,507,408,-30.3057,0,255,0,0,100,1,1
49,271,257,12.3019,0,255,0,0,100,1,1
50,448,247,108.859,0,255,0,0,100,1,1
51,242,403,156.821,0,255,0,0,100,1,1
52,104,660,-153.398,0,255,0,0,100,1,1
53,102,644,-119.502,0,255,0,0,100,1,1
54,719,850,55.2084,0,255,0,0,100,1,1
55,314,679,-109.287,0,255,0,0,100,1,1
56,296,383,-78.945,0,255,0,0,100,1,1
57,302,279,90.5735,0,255,0,0,100,1,1
58,598,262,-120.292,0,255,0,0,100,1,1
59,828,199,24.4308,0,255,0,0,100,1,1
60,842,409,82.6697,0,255,0,0,100,1,1
61,589,142,42.3926,0,255,0,0,100,1,1
