### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,518,29,83.1004,0,255,0,0,100,1,1
1,854,758,98.4698,0,255,0,0,100,1,1
2,370,915,-162.585,0,255,0,0,100,1,1
3,337,218,10.6763,0,255,0,0,100,1,1
4,273,438,-108.199,0,255,0,0,100,1,1
5,308,86,19.4814,0,255,0,0,100,1,1
6,649,918,-25.5916,0,255,0,0,100,1,1
7,259,492,2.50806,0,255,0,0,100,1,1
8,831,224,-165.178,0,255,0,0,100,1,1
9,816,175,15.8365,0,255,0,0,100,1,1
10,564,287,90.5071,0,255,0,0,100,1,1
11,505,266,-89.1633,0,255,0,0,100,1,1
12,267,754,-95.3165,0,255,0,0,100,1,1
13,251,183,-51.8302,0,255,0,0,100,1,1
14,297,817,-97.1322,0,255,0,0,100,1,1
15,624,923,73.3188,0,255,0,0,100,1,1
16,296,768,-114.654,0,255,0,0,100,1,1
17,518,777,-69.9279,0,255,0,0,100,1,1
18,336,254,-119.425,0,255,0,0,100,1,1
19,751,349,-66.2925,0,255,0,0,100,1,1
20,708,638,-19.6584,0,255,0,0,100,1,1
21,85,323,62.7098,0,255,0,0,100,1,1
22,375,666,-122.153,0,255,0,0,100,1,1
23,284,806,-140.43,0,255,0,0,100,1,1
24,499,955,178.438,0,255,0,0,100,1,1
25,939,526,126.289,0,255,0,0,100,1,1
26,282,758,79.0031,0,255,0,0,100,1,1
27,604,677,26.151,0,255,0,0,100,1,1
28,742,258,-51.6816,0,255,0,0,100,1,1
29,358,365,-48.5023,0,255,0,0,100,1,1
30,757,342,-120.818,0,255,0,0,100,1,1
31,129,219,159.782,0,255,0,0,100,1,1
32,726,110,-37.4428,0,255,0,0,100,1,1
33,365,506,-154.123,0,255,0,0,100,1,1
34,416,527,-42.3454,0,255,0,0,100,1,1
35,481,717,67.5271,0,255,0,0,100,1,1
36,682,826,87.942,0,255,0,0,100,1,1
37,699,158,148.296,0,255,0,0,100,1,1
38,547,96,-21.5246,0,255,0,0,100,1,1
39,166,383,-155.979,0,255,0,0,100,1,1
40,692,665,-29.4549,0,255,0,0,100,1,1
41,435,625,81.1418,0,255,0,0,100,1,1
42,258,282,153.802,0,255,0,0,100,1,1
43,451,82,113.135,0,255,0,0,100,1,1
44,338,547,-152.602,0,255,0,0,100,1,1
45,574,607,52.5488,0,255,0,0,100,1,1
46,240,418,-153.263,0,255,0,0,100,1,1
47,369,79,55.3076,0,255,0,0,100,1,1
48,510,259,-28.5787,0,255,0,0,100,1,1
49,535,510,-36.3013,0,255,0,0,100,1,1
50,387,450,-71.846,0,255,0,0,100,1,1
51,747,659,-96.4431,0,255,0,0,100,1,1
52,445,624,-152.076,0,255,0,0,100,1,1
53,394,483,-137.738,0,255,0,0,100,1,1
54,537,736,60.393,0,255,0,0,100,1,1
55,294,586,-145.033,0,255,0,0,100,1,1
56,486,90,-134.089,0,255,0,0,100,1,1
57,339,273,68.5055,0,255,0,0,100,1,1
58,750,312,39.1517,0,255,0,0,100,1,1
59,767,529,-178.314,0,255,0,0,100,1,1
60,142,513,-105.609,0,255,0,0,100,1,1
61,225,711,110.94,0,255,0,0,100,1,1
62,943,638,-15.8923,0,255,0,0,100,1,1
63,554,270,-52.0308,0,255,0,0,100,1,1
64,345,579,104.88,0,255,0,0,100,1,1
65,556,298,92.1693,0,255,0,0,100,1,1
66,292,190,-2.70114,0,255,0,0,100,1,1
67,533,900,137.777,0,255,0,0,100,1,1
68,281,643,-93.7036,0,255,0,0,100,1,1
69,400,652,176.814,0,255,0,0,100,1,1
70,646,502,123.676,0,255,0,0,100,1,1
71,800,855,147.474,0,255,0,0,100,1,1
72,742,753,-19.312,0,255,0,0,100,1,1
73,872,708,30.8911,0,255,0,0,100,1,1
74,872,656,84.4507,0,255,0,0,100,1,1
75,932,395,42.5554,0,255,0,0,100,1,1
76,443,539,12.511,0,255,0,0,100,1,1
77,495,119,103.926,0,255,0,0,100,1,1
78,201,373,156.078,0,255,0,0,100,1,1
79,235,543,-170.484,0,255,0,0,100,1,1
80,826,260,-170.4,0,255,0,0,100,1,1
81,820,163,-42.7779,0,255,0,0,100,1,1
82,113,248,171.872,0,255,0,0,100,1,1
83,858,786,172.88,0,255,0,0,100,1,1
84,540,445,-49.2804,0,255,0,0,100,1,1
85,778,369,105.236,0,255,0,0,100,1,1
86,162,513,-61.2375,0,255,0,0,100,1,1
87,311,537,-48.025,0,255,0,0,100,1,1
88,909,286,110.197,0,255,0,0,100,1,1
89,637,619,-100.191,0,255,0,0,100,1,1
90,491,524,-120.446,0,255,0,0,100,1,1
91,566,47,-25.0826,0,255,0,0,100,1,1
92,58,359,37.4196,0,255,0,0,100,1,1
