### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,376,296,-150.083,0,255,0,0,100,1,1
1,521,964,-10.1937,0,255,0,0,100,1,1
2,844,561,118.31,0,255,0,0,100,1,1
3,309,562,172.793,0,255,0,0,100,1,1
4,615,627,-90.9603,0,255,0,0,100,1,1
5,825,415,63.0417,0,255,0,0,100,1,1
6,224,274,120.028,0,255,0,0,100,1,1
7,524,680,-160.875,0,255,0,0,100,1,1
8,638,806,1.7257,0,255,0,0,100,1,1
9,521,384,61.6917,0,255,0,0,100,1,1
10,806,533,148.376,0,255,0,0,100,1,1
11,655,731,-3.19383,0,255,0,0,100,1,1
12,631,601,-24.1456,0,255,0,0,100,1,1
13,217,817,174.674,0,255,0,0,100,1,1
14,858,679,164.478,0,255,0,0,100,1,1
15,291,661,73.0144,0,255,0,0,100,1,1
16,350,350,-21.4457,0,255,0,0,100,1,1
17,426,840,5.16748,0,255,0,0,100,1,1
18,927,666,106.174,0,255,0,0,100,1,1
19,290,206,-21.9896,0,255,0,0,100,1,1
20,270,740,73.1718,0,255,0,0,100,1,1
21,345,828,79.2591,0,255,0,0,100,1,1
22,737,810,-89.4797,0,255,0,0,100,1,1
23,65,436,-76.4454,0,255,0,0,100,1,1
24,244,897,14.0057,0,255,0,0,100,1,1
25,420,257,-81.6914,0,255,0,0,100,1,1
26,327,327,-176.082,0,255,0,0,100,1,1
27,162,515,-148.242,0,255,0,0,100,1,1
28,518,92,175.309,0,255,0,0,100,1,1
29,744,564,55.4292,0,255,0,0,100,1,1
30,207,255,-106.426,0,255,0,0,100,1,1
31,446,500,-82.9152,0,255,0,0,100,1,1
32,635,674,-41.6599,0,255,0,0,100,1,1
33,372,163,-52.7936,0,255,0,0,100,1,1
34,61,573,-16.3253,0,255,0,0,100,1,1
35,535,551,-153.356,0,255,0,0,100,1,1
36,537,800,-22.5641,0,255,0,0,100,1,1
37,837,172,-16.4274,0,255,0,0,100,1,1
38,448,972,9.90746,0,255,0,0,100,1,1
39,550,203,-63.2905,0,255,0,0,100,1,1
40,228,174,38.3227,0,255,0,0,100,1,1
41,664,670,111.704,0,255,0,0,100,1,1
42,216,546,39.3767,0,255,0,0,100,1,1
43,418,523,67.7098,0,255,0,0,100,1,1
44,910,310,118.539,0,255,0,0,100,1,1
45,533,845,71.9585,0,255,0,0,100,1,1
46,278,312,-67.7041,0,255,0,0,100,1,1
47,341,586,-110.315,0,255,0,0,100,1,1
48,444,859,-6.72736,0,255,0,0,100,1,1
49,628,374,159.683,0,255,0,0,100,1,1
50,527,74,-99.7594,0,255,0,0,100,1,1
51,418,190,-165.027,0,255,0,0,100,1,1
52,516,651,-79.0427,0,255,0,0,100,1,1
53,610,221,39.1817,0,255,0,0,100,1,1
54,460,402,-4.36645,0,255,0,0,100,1,1
55,459,601,61.8173,0,255,0,0,100,1,1
56,676,570,-13.4756,0,255,0,0,100,1,1
57,251,747,-25.0772,0,255,0,0,100,1,1
58,106,418,107.839,0,255,0,0,100,1,1
59,849,525,-139.532,0,255,0,0,100,1,1
60,358,287,-66.5548,0,255,0,0,100,1,1
61,506,258,-85.0898,0,255,0,0,100,1,1
62,753,854,70.092,0,255,0,0,100,1,1
63,249,625,51.0126,0,255,0,0,100,1,1
64,302,181,-79.8996,0,255,0,0,100,1,1
65,430,795,0.489958,0,255,0,0,100,1,1
66,836,726,131.594,0,255,0,0,100,1,1
67,851,453,-31.7518,0,255,0,0,100,1,1
68,663,234,65.024,0,255,0,0,100,1,1
69,705,375,-157.755,0,255,0,0,100,1,1
70,132,613,-19.4531,0,255,0,0,100,1,1
71,786,232,52.2448,0,255,0,0,100,1,1
72,506,537,136.295,0,255,0,0,100,1,1
73,618,465,124.767,0,255,0,0,100,1,1
74,280,847,130.624,0,255,0,0,100,1,1
75,397,482,166.924,0,255,0,0,100,1,1
76,510,151,54.1808,0,255,0,0,100,1,1
77,369,562,95.9746,0,255,0,0,100,1,1
78,419,773,-80.5898,0,255,0,0,100,1,1
79,915,408,-41.5451,0,255,0,0,100,1,1
80,541,613,71.8938,0,255,0,0,100,1,1
81,310,303,-124.32,0,255,0,0,100,1,1
82,333,718,-11.8518,0,255,0,0,100,1,1
83,549,940,-84.4824,0,255,0,0,100,1,1
84,250,268,94.4191,0,255,0,0,100,1,1
85,524,497,-157.636,0,255,0,0,100,1,1
86,910,526,51.4537,0,255,0,0,100,1,1
87,556,544,-1.04142,0,255,0,0,100,1,1
88,391,844,117.397,0,255,0,0,100,1,1
89,250,179,145.048,0,255,0,0,100,1,1
90,189,561,104.688,0,255,0,0,100,1,1
91,477,893,65.4181,0,255,0,0,100,1,1
92,501,821,61.3424,0,255,0,0,100,1,1
93,570,334,-79.1442,0,255,0,0,100,1,1
94,798,598,-9.40253,0,255,0,0,100,1,1
95,832,593,127.23,0,255,0,0,100,1,1
96,815,792,-63.1675,0,255,0,0,100,1,1
97,616,142,132.758,0,255,0,0,100,1,1
98,788,620,57.3596,0,255,0,0,100,1,1
99,917,550,61.9702,0,255,0,0,100,1,1
100,322,132,76.3588,0,255,0,0,100,1,1
101,823,471,-20.5194,0,255,0,0,100,1,1
102,616,917,73.0281,0,255,0,0,100,1,1
103,441,520,-59.4528,0,255,0,0,100,1,1
104,501,591,34.3706,0,255,0,0,100,1,1
105,619,103,22.8658,0,255,0,0,100,1,1
106,184,832,175.878,0,255,0,0,100,1,1
107,297,460,10.4288,0,255,0,0,100,1,1
108,479,372,-87.631,0,255,0,0,100,1,1
109,459,426,23.7233,0,255,0,0,100,1,1
110,313,205,-64.013,0,255,0,0,100,1,1
111,429,622,-17.0848,0,255,0,0,100,1,1
112,105,557,105.918,0,255,0,0,100,1,1
113,354,859,-36.296,0,255,0,0,100,1,1
114,415,759,-108.727,0,255,0,0,100,1,1
115,71,371,132.029,0,255,0,0,100,1,1
116,186,853,-107.251,0,255,0,0,100,1,1
117,352,262,-146.618,0,255,0,0,100,1,1
118,586,886,150.596,0,255,0,0,100,1,1
119,60,377,157.572,0,255,0,0,100,1,1
120,181,429,-85.2329,0,255,0,0,100,1,1
121,389,817,-54.9506,0,255,0,0,100,1,1
122,893,555,21.2902,0,255,0,0,100,1,1
123,652,433,-153.231,0,255,0,0,100,1,1
124,416,666,85.3523,0,255,0,0,100,1,1
125,623,614,103.53,0,255,0,0,100,1,1
126,188,444,-168.483,0,255,0,0,100,1,1
127,186,286,140.746,0,255,0,0,100,1,1
128,178,572,-160.89,0,255,0,0,100,1,1
129,688,115,-129.266,0,255,0,0,100,1,1
130,682,906,100.112,0,255,0,0,100,1,1
131,583,392,-125.658,0,255,0,0,100,1,1
132,604,266,-172.971,0,255,0,0,100,1,1
133,775,857,-155.663,0,255,0,0,100,1,1
134,377,689,-162.688,0,255,0,0,100,1,1
135,401,54,-81.6481,0,255,0,0,100,1,1
136,822,292,-126.106,0,255,0,0,100,1,1
137,139,299,-118.949,0,255,0,0,100,1,1
138,265,94,127.31,0,255,0,0,100,1,1
139,381,505,-166.394,0,255,0,0,100,1,1
140,388,414,-90.9307,0,255,0,0,100,1,1
141,154,170,-134.333,0,255,0,0,100,1,1
142,822,423,40.5342,0,255,0,0,100,1,1
143,757,768,-179.501,0,255,0,0,100,1,1
