### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,341,55,-39.3945,0,255,0,0,100,1,1
1,358,726,-30.3022,0,255,0,0,100,1,1
2,856,593,-85.8854,0,255,0,0,100,1,1
3,397,518,165.056,0,255,0,0,100,1,1
4,403,255,43.5071,0,255,0,0,100,1,1
5,127,762,133.128,0,255,0,0,100,1,1
6,652,95,121.014,0,255,0,0,100,1,1
7,690,564,-175.635,0,255,0,0,100,1,1
8,786,765,98.2926,0,255,0,0,100,1,1
9,184,629,-0.0932176,0,255,0,0,100,1,1
10,453,91,-54.9927,0,255,0,0,100,1,1
11,643,878,-77.0328,0,255,0,0,100,1,1
12,266,896,-175.761,0,255,0,0,100,1,1
13,260,237,139.231,0,255,0,0,100,1,1
14,356,330,150.605,0,255,0,0,100,1,1
15,633,509,105.869,0,255,0,0,100,1,1
16,785,297,63.2925,0,255,0,0,100,1,1
17,516,412,35.5449,0,255,0,0,100,1,1
18,327,653,-133.67,0,255,0,0,100,1,1
19,841,246,-141.111,0,255,0,0,100,1,1
20,813,458,-47.5424,0,255,0,0,100,1,1
21,668,913,-112.507,0,255,0,0,100,1,1
22,298,164,-3.12604,0,255,0,0,100,1,1
23,457,582,-155.963,0,255,0,0,100,1,1
24,302,571,-162.018,0,255,0,0,100,1,1
25,382,489,168.448,0,255,0,0,100,1,1
26,677,938,-138.553,0,255,0,0,100,1,1
27,486,698,125.126,0,255,0,0,100,1,1
28,272,539,-99.5734,0,255,0,0,100,1,1
29,911,336,57.9576,0,255,0,0,100,1,1
30,263,350,-38.948,0,255,0,0,100,1,1
31,252,226,152.942,0,255,0,0,100,1,1
32,685,574,-38.0065,0,255,0,0,100,1,1
33,856,304,15.6618,0,255,0,0,100,1,1
34,629,164,59.5684,0,255,0,0,100,1,1
35,138,635,-100.775,0,255,0,0,100,1,1
36,469,518,53.3054,0,255,0,0,100,1,1
37,240,458,-42.7638,0,255,0,0,100,1,1
38,307,583,-10.5277,0,255,0,0,100,1,1
39,710,485,101.636,0,255,0,0,100,1,1
40,31,415,-7.71968,0,255,0,0,100,1,1
41,930,495,-137.271,0,255,0,0,100,1,1
42,80,502,118.539,0,255,0,0,100,1,1
43,768,201,-169.955,0,255,0,0,100,1,1
