### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,91,641,49.3752,0,255,0,0,100,1,1
1,437,773,117.793,0,255,0,0,100,1,1
2,448,845,139.609,0,255,0,0,100,1,1
3,221,811,153.691,0,255,0,0,100,1,1
4,907,406,-176.495,0,255,0,0,100,1,1
5,374,312,99.2681,0,255,0,0,100,1,1
6,639,511,-81.0016,0,255,0,0,100,1,1
7,360,575,19.9911,0,255,0,0,100,1,1
8,617,239,-131.63,0,255,0,0,100,1,1
9,491,379,-85.2676,0,255,0,0,100,1,1
10,746,626,18.9765,0,255,0,0,100,1,1
11,535,720,-115.035,0,255,0,0,100,1,1
12,377,103,-13.1464,0,255,0,0,100,1,1
13,559,522,111.272,0,255,0,0,100,1,1
14,37,395,-165.473,0,255,0,0,100,1,1
15,561,649,-159.79,0,255,0,0,100,1,1
16,374,248,-139.322,0,255,0,0,100,1,1
17,704,443,109.722,0,255,0,0,100,1,1
18,641,922,-21.7798,0,255,0,0,100,1,1
19,646,577,-154.255,0,255,0,0,100,1,1
20,608,830,-94.0556,0,255,0,0,100,1,1
21,124,444,109.151,0,255,0,0,100,1,1
22,746,666,-92.9431,0,255,0,0,100,1,1
23,702,388,88.7895,0,255,0,0,100,1,1
24,401,534,-111.298,0,255,0,0,100,1,1
25,283,255,111.813,0,255,0,0,100,1,1
26,206,752,-124.564,0,255,0,0,100,1,1
27,179,745,132.482,0,255,0,0,100,1,1
28,824,764,103.511,0,255,0,0,100,1,1
29,640,800,32.0472,0,255,0,0,100,1,1
30,383,533,-130.751,0,255,0,0,100,1,1
31,399,234,40.8468,0,255,0,0,100,1,1
32,561,565,42.3266,0,255,0,0,100,1,1
33,475,464,169.247,0,255,0,0,100,1,1
34,139,254,3.75442,0,255,0,0,100,1,1
35,510,683,94.3261,0,255,0,0,100,1,1
36,328,181,-157.903,0,255,0,0,100,1,1
37,424,425,160.256,0,255,0,0,100,1,1
38,210,535,11.006,0,255,0,0,100,1,1
39,846,515,62.8394,0,255,0,0,100,1,1
40,214,692,-170.189,0,255,0,0,100,1,1
41,237,623,168.347,0,255,0,0,100,1,1
42,459,457,91.6227,0,255,0,0,100,1,1
43,291,459,24.8786,0,255,0,0,100,1,1
44,410,605,137.915,0,255,0,0,100,1,1
45,825,302,-40.732,0,255,0,0,100,1,1
46,584,461,-41.4463,0,255,0,0,100,1,1
47,68,607,44.1137,0,255,0,0,100,1,1
48,761,749,64.3238,0,255,0,0,100,1,1
49,481,359,-74.7425,0,255,0,0,100,1,1
50,777,371,-51.356,0,255,0,0,100,1,1
51,332,138,-42.5446,0,255,0,0,100,1,1
52,52,414,-12.7477,0,255,0,0,100,1,1
53,221,402,131.145,0,255,0,0,100,1,1
54,344,149,-73.3933,0,255,0,0,100,1,1
55,933,680,66.0382,0,255,0,0,100,1,1
56,764,358,116.773,0,255,0,0,100,1,1
57,442,861,-18.5422,0,255,0,0,100,1,1
58,542,772,-21.6291,0,255,0,0,100,1,1
59,967,437,117.065,0,255,0,0,100,1,1
60,491,687,171.198,0,255,0,0,100,1,1
