### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,550,489,159.718,0,255,0,0,100,1,1
1,945,628,89.4475,0,255,0,0,100,1,1
2,374,417,-29.6603,0,255,0,0,100,1,1
3,713,264,-3.192,0,255,0,0,100,1,1
4,259,747,-137.553,0,255,0,0,100,1,1
5,52,478,-126.442,0,255,0,0,100,1,1
6,71,692,-135.249,0,255,0,0,100,1,1
7,401,936,-106.884,0,255,0,0,100,1,1
8,413,929,107.152,0,255,0,0,100,1,1
9,562,638,-9.73865,0,255,0,0,100,1,1
10,600,820,-179.472,0,255,0,0,100,1,1
11,317,667,-20.7594,0,255,0,0,100,1,1
12,335,836,83.2561,0,255,0,0,100,1,1
13,406,847,-29.01,0,255,0,0,100,1,1
14,382,701,162.706,0,255,0,0,100,1,1
15,262,504,-68.9881,0,255,0,0,100,1,1
16,632,305,93.9332,0,255,0,0,100,1,1
17,877,704,-176.113,0,255,0,0,100,1,1
18,572,601,-162.128,0,255,0,0,100,1,1
19,138,703,-63.9837,0,255,0,0,100,1,1
20,893,601,-128.809,0,255,0,0,100,1,1
21,591,484,103.645,0,255,0,0,100,1,1
22,666,206,-108.858,0,255,0,0,100,1,1
23,813,470,177.215,0,255,0,0,100,1,1
24,853,231,-94.1743,0,255,0,0,100,1,1
25,573,125,-144.954,0,255,0,0,100,1,1
26,467,296,112.098,0,255,0,0,100,1,1
27,227,743,-51.615,0,255,0,0,100,1,1
28,390,160,-165.16,0,255,0,0,100,1,1
29,189,784,-132.634,0,255,0,0,100,1,1
30,112,449,-16.1323,0,255,0,0,100,1,1
31,748,572,47.2997,0,255,0,0,100,1,1
32,455,461,118.518,0,255,0,0,100,1,1
33,283,385,-36.731,0,255,0,0,100,1,1
34,782,568,170.601,0,255,0,0,100,1,1
35,421,639,103.407,0,255,0,0,100,1,1
36,432,113,178.239,0,255,0,0,100,1,1
37,677,155,147.571,0,255,0,0,100,1,1
38,324,414,16.1614,0,255,0,0,100,1,1
39,382,276,4.08124,0,255,0,0,100,1,1
40,823,488,-109.241,0,255,0,0,100,1,1
41,805,768,108.274,0,255,0,0,100,1,1
42,844,824,81.352,0,255,0,0,100,1,1
43,63,421,142.873,0,255,0,0,100,1,1
44,124,432,164.984,0,255,0,0,100,1,1
45,470,617,37.2993,0,255,0,0,100,1,1
46,219,460,29.2179,0,255,0,0,100,1,1
47,160,604,39.1649,0,255,0,0,100,1,1
48,287,298,42.2428,0,255,0,0,100,1,1
49,120,209,-123.503,0,255,0,0,100,1,1
50,290,409,140.906,0,255,0,0,100,1,1
51,703,653,82.0077,0,255,0,0,100,1,1
52,284,506,-151.994,0,255,0,0,100,1,1
53,394,939,-66.9036,0,255,0,0,100,1,1
54,512,293,-143.824,0,255,0,0,100,1,1
55,914,724,8.72374,0,255,0,0,100,1,1
56,529,485,-56.9964,0,255,0,0,100,1,1
57,157,340,141.017,0,255,0,0,100,1,1
58,918,405,171.222,0,255,0,0,100,1,1
59,767,848,-138.613,0,255,0,0,100,1,1
60,311,439,-168.792,0,255,0,0,100,1,1
61,749,889,-139.921,0,255,0,0,100,1,1
62,305,431,62.6272,0,255,0,0,100,1,1
63,419,408,-36.5638,0,255,0,0,100,1,1
64,792,819,32.7729,0,255,0,0,100,1,1
65,463,820,98.0337,0,255,0,0,100,1,1
66,798,679,-62.3118,0,255,0,0,100,1,1
67,280,97,-27.4904,0,255,0,0,100,1,1
68,755,411,141.189,0,255,0,0,100,1,1
69,380,557,-2.98345,0,255,0,0,100,1,1
70,286,185,-90.1193,0,255,0,0,100,1,1
71,685,653,7.60227,0,255,0,0,100,1,1
72,733,715,-162.639,0,255,0,0,100,1,1
73,593,548,118.959,0,255,0,0,100,1,1
74,497,508,20.6182,0,255,0,0,100,1,1
75,702,353,-31.9212,0,255,0,0,100,1,1
76,304,146,132.902,0,255,0,0,100,1,1
77,262,499,53.3793,0,255,0,0,100,1,1
78,762,110,-85.4938,0,255,0,0,100,1,1
79,740,797,-0.996505,0,255,0,0,100,1,1
80,369,573,-134.271,0,255,0,0,100,1,1
81,212,312,132.854,0,255,0,0,100,1,1
82,384,706,-56.5191,0,255,0,0,100,1,1
83,777,176,-3.76519,0,255,0,0,100,1,1
84,836,743,-151.911,0,255,0,0,100,1,1
85,628,931,-162.896,0,255,0,0,100,1,1
86,901,363,132.715,0,255,0,0,100,1,1
87,80,278,-119.995,0,255,0,0,100,1,1
88,377,340,-4.02716,0,255,0,0,100,1,1
89,711,774,141.982,0,255,0,0,100,1,1
90,399,874,-40.8572,0,255,0,0,100,1,1
91,804,234,139.609,0,255,0,0,100,1,1
92,340,885,68.857,0,255,0,0,100,1,1
93,310,659,-93.8426,0,255,0,0,100,1,1
94,720,828,122.445,0,255,0,0,100,1,1
95,430,538,178.455,0,255,0,0,100,1,1
96,916,589,-143.502,0,255,0,0,100,1,1
97,625,796,66.8802,0,255,0,0,100,1,1
98,376,111,-64.3163,0,255,0,0,100,1,1
99,52,348,-5.53826,0,255,0,0,100,1,1
100,210,858,-14.0261,0,255,0,0,100,1,1
101,561,542,-128.84,0,255,0,0,100,1,1
102,755,692,6.36466,0,255,0,0,100,1,1
103,665,271,-80.5822,0,255,0,0,100,1,1
104,374,607,173.914,0,255,0,0,100,1,1
105,742,422,-42.3381,0,255,0,0,100,1,1
106,689,720,20.3593,0,255,0,0,100,1,1
107,259,384,37.0632,0,255,0,0,100,1,1
108,467,838,-79.1539,0,255,0,0,100,1,1
109,938,595,-59.2922,0,255,0,0,100,1,1
110,522,430,-45.7722,0,255,0,0,100,1,1
111,529,511,-171.419,0,255,0,0,100,1,1
112,145,754,164.119,0,255,0,0,100,1,1
113,636,588,-129.763,0,255,0,0,100,1,1
114,367,588,103.635,0,255,0,0,100,1,1
115,707,724,114.328,0,255,0,0,100,1,1
116,218,653,69.8751,0,255,0,0,100,1,1
117,297,893,-128.855,0,255,0,0,100,1,1
118,153,626,41.0423,0,255,0,0,100,1,1
119,294,327,33.7253,0,255,0,0,100,1,1
120,554,112,136.137,0,255,0,0,100,1,1
121,416,794,-6.42679,0,255,0,0,100,1,1
122,861,308,-160.726,0,255,0,0,100,1,1
123,663,395,105.605,0,255,0,0,100,1,1
124,727,799,-107.628,0,255,0,0,100,1,1
125,580,147,-169.398,0,255,0,0,100,1,1
126,121,445,101.629,0,255,0,0,100,1,1
127,429,689,177.293,0,255,0,0,100,1,1
128,677,563,-145.758,0,255,0,0,100,1,1
129,672,62,-118.433,0,255,0,0,100,1,1
130,835,275,142.947,0,255,0,0,100,1,1
131,340,562,-130.694,0,255,0,0,100,1,1
132,32,486,121.335,0,255,0,0,100,1,1
133,543,236,-81.7645,0,255,0,0,100,1,1
134,494,415,111.527,0,255,0,0,100,1,1
135,644,90,-169.551,0,255,0,0,100,1,1
136,511,31,-13.3653,0,255,0,0,100,1,1
137,708,409,-124.165,0,255,0,0,100,1,1
138,502,723,42.4264,0,255,0,0,100,1,1
139,206,553,135.133,0,255,0,0,100,1,1
140,539,563,-140.648,0,255,0,0,100,1,1
141,45,434,-142.292,0,255,0,0,100,1,1
142,260,667,-63.6879,0,255,0,0,100,1,1
143,813,485,-110.455,0,255,0,0,100,1,1
144,617,650,40.9608,0,255,0,0,100,1,1
145,852,429,165.101,0,255,0,0,100,1,1
146,557,139,-10.2362,0,255,0,0,100,1,1
147,418,528,-13.2865,0,255,0,0,100,1,1
148,516,232,-11.3392,0,255,0,0,100,1,1
149,899,320,94.4242,0,255,0,0,100,1,1
150,672,765,-22.8353,0,255,0,0,100,1,1
151,396,44,-106.413,0,255,0,0,100,1,1
152,599,926,-155.23,0,255,0,0,100,1,1
153,477,956,-13.3484,0,255,0,0,100,1,1
154,137,343,77.4799,0,255,0,0,100,1,1
155,758,293,-57.3411,0,255,0,0,100,1,1
156,593,257,31.3272,0,255,0,0,100,1,1
157,835,781,-6.02203,0,255,0,0,100,1,1
158,410,499,-61.3907,0,255,0,0,100,1,1
159,599,838,-107.359,0,255,0,0,100,1,1
160,486,94,-156.394,0,255,0,0,100,1,1
161,875,610,141.456,0,255,0,0,100,1,1
162,294,119,30.7402,0,255,0,0,100,1,1
163,415,854,-116.721,0,255,0,0,100,1,1
164,572,809,171.464,0,255,0,0,100,1,1
165,932,443,178.959,0,255,0,0,100,1,1
166,757,574,-80.8629,0,255,0,0,100,1,1
167,171,483,168.251,0,255,0,0,100,1,1
168,741,672,-119.219,0,255,0,0,100,1,1
169,494,317,-142.22,0,255,0,0,100,1,1
170,222,262,-71.478,0,255,0,0,100,1,1
171,444,176,-139.794,0,255,0,0,100,1,1
172,691,410,-142.482,0,255,0,0,100,1,1
173,546,702,5.38403,0,255,0,0,100,1,1
174,325,184,-57.8975,0,255,0,0,100,1,1
175,730,200,78.7124,0,255,0,0,100,1,1
176,729,129,23.1147,0,255,0,0,100,1,1
177,530,904,115.852,0,255,0,0,100,1,1
178,381,431,80.8609,0,255,0,0,100,1,1
179,185,631,44.1323,0,255,0,0,100,1,1
180,452,250,25.825,0,255,0,0,100,1,1
181,625,870,-33.4619,0,255,0,0,100,1,1
182,913,579,149.064,0,255,0,0,100,1,1
183,414,475,120.897,0,255,0,0,100,1,1
184,390,289,-4.04078,0,255,0,0,100,1,1
185,803,819,-28.8803,0,255,0,0,100,1,1
186,322,516,-10.9777,0,255,0,0,100,1,1
187,866,580,-170.004,0,255,0,0,100,1,1
188,812,644,66.9159,0,255,0,0,100,1,1
189,906,685,6.58694,0,255,0,0,100,1,1
190,388,489,-124.086,0,255,0,0,100,1,1
191,55,611,179.262,0,255,0,0,100,1,1
192,582,159,60.1361,0,255,0,0,100,1,1
193,367,117,108.591,0,255,0,0,100,1,1
194,594,281,40.0848,0,255,0,0,100,1,1
195,522,930,33.2071,0,255,0,0,100,1,1
196,587,887,41.4668,0,255,0,0,100,1,1
197,412,247,26.2288,0,255,0,0,100,1,1
198,772,330,36.4563,0,255,0,0,100,1,1
199,591,95,-161.52,0,255,0,0,100,1,1
### ### ###
#
# Physical Objects
#
# id, x, y, isVisible
#
#
### ### ###
#
# Landmarks
#
# id, x, y
#
#
